first_names,country,ISO numeric,rank,inverse_rank,probability
Louis,France,250,48.0,109.0,0.008788196404095783
Louise,France,250,21.0,136.0,0.010965089091348867
Luc,France,250,4.0,153.0,0.012335725227767476
Lucas,France,250,44.0,113.0,0.009110699024429573
Lucie,France,250,33.0,124.0,0.009997581230347496
LÃ©a,France,250,13.0,144.0,0.011610094332016447
LÃ©on,France,250,76.0,81.0,0.006530678061759252
Madeleine,France,250,153.0,4.0,0.0003225026203337902
Manon,France,250,17.0,140.0,0.011287591711682657
Marcel,France,250,94.0,63.0,0.005079416270257196
Margaux,France,250,41.0,116.0,0.009352575989679916
Marie,France,250,0.0,157.0,0.012658227848101266
Marine,France,250,37.0,120.0,0.009675078610013706
Martine,France,250,93.0,64.0,0.005160041925340643
Mathieu,France,250,14.0,143.0,0.011529468676933
Mathilde,France,250,53.0,104.0,0.008385068128678546
Matthieu,France,250,146.0,11.0,0.0008868822059179231
Maxence,France,250,70.0,87.0,0.007014431992259937
Maxime,France,250,26.0,131.0,0.01056196081593163
Michel,France,250,106.0,51.0,0.0041119084092558255
MichÃ¨le,France,250,123.0,34.0,0.0027412722728372167
Monique,France,250,97.0,60.0,0.004837539305006853
Morgane,France,250,67.0,90.0,0.00725630895751028
MÃ©lanie,France,250,69.0,88.0,0.007095057647343385
Nadine,France,250,129.0,28.0,0.0022575183423365315
Nathalie,France,250,75.0,82.0,0.0066113037168427
Nathan,France,250,60.0,97.0,0.007820688543094412
Nicolas,France,250,8.0,149.0,0.012013222607433685
Nicole,France,250,103.0,54.0,0.004353785374506168
NoÃ©mie,France,250,55.0,102.0,0.008223816818511651
OcÃ©ane,France,250,65.0,92.0,0.007417560267677175
Odette,France,250,141.0,16.0,0.0012900104813351608
Olivier,France,250,22.0,135.0,0.01088446343626542
Oscar,France,250,78.0,79.0,0.006369426751592357
Patricia,France,250,111.0,46.0,0.0037087801338385874
Patrick,France,250,118.0,39.0,0.0031444005482544547
Paul,France,250,50.0,107.0,0.008626945093928888
Pauline,France,250,29.0,128.0,0.010320083850681287
Philippe,France,250,20.0,137.0,0.011045714746432315
Pierre,France,250,2.0,155.0,0.01249697653793437
Quentin,France,250,66.0,91.0,0.007336934612593727
RaphaÃ«l,France,250,40.0,117.0,0.009433201644763363
RenÃ©,France,250,98.0,59.0,0.004756913649923406
Romain,France,250,34.0,123.0,0.00991695557526405
RÃ©mi,France,250,156.0,1.0,8.062565508344755e-05
Sandrine,France,250,81.0,76.0,0.0061275497863420144
Sarah,France,250,15.0,142.0,0.011448843021849552
Simon,France,250,56.0,101.0,0.008143191163428203
Simone,France,250,139.0,18.0,0.0014512617915020559
Sophie,France,250,3.0,154.0,0.012416350882850924
StÃ©phane,France,250,132.0,25.0,0.002015641377086189
StÃ©phanie,France,250,85.0,72.0,0.0058050471660082235
Suzanne,France,250,149.0,8.0,0.0006450052406675804
Sylvie,France,250,91.0,66.0,0.005321293235507538
SÃ©bastien,France,250,30.0,127.0,0.01023945819559784
Thibault,France,250,154.0,3.0,0.00024187696525034265
Thierry,France,250,120.0,37.0,0.0029831492380875593
Thomas,France,250,10.0,147.0,0.01185197129726679
ThÃ©o,France,250,58.0,99.0,0.007981939853261307
ThÃ©rÃ¨se,France,250,157.0,0.0,0.0
Tristan,France,250,144.0,13.0,0.0010481335160848182
Valentin,France,250,148.0,9.0,0.0007256308957510279
Valentine,France,250,49.0,108.0,0.008707570749012336
ValÃ©rie,France,250,79.0,78.0,0.0062888010965089095
Victor,France,250,72.0,85.0,0.006853180682093042
Vincent,France,250,28.0,129.0,0.010400709505764735
Virginie,France,250,87.0,70.0,0.005643795855841328
VÃ©ronique,France,250,113.0,44.0,0.0035475288236716924
Yves,France,250,110.0,47.0,0.003789405788922035
Yvette,France,250,137.0,20.0,0.0016125131016689511
ZoÃ©,France,250,51.0,106.0,0.008546319438845441
Ãdouard,France,250,90.0,67.0,0.005401918890590986
Ãlise,France,250,35.0,122.0,0.009836329920180601
Ãlodie,France,250,73.0,84.0,0.006772555027009595
Ãmilie,France,250,61.0,96.0,0.007740062888010965
Ãric,France,250,124.0,33.0,0.002660646617753769
Ãtienne,France,250,64.0,93.0,0.007498185922760622
Adrian,Germany,276,62.0,99.0,0.00759144237405107
Alexander,Germany,276,42.0,119.0,0.00912506709608159
Alma,Germany,276,87.0,74.0,0.005674411471512921
Amelie,Germany,276,35.0,126.0,0.00966183574879227
Andrea,Germany,276,131.0,30.0,0.002300437083045779
Andreas,Germany,276,108.0,53.0,0.004064105513380875
Anja,Germany,276,153.0,8.0,0.0006134498888122076
Anna,Germany,276,11.0,150.0,0.011502185415228893
Anni,Germany,276,107.0,54.0,0.004140786749482402
Annika,Germany,276,121.0,40.0,0.003067249444061038
Anton,Germany,276,28.0,133.0,0.010198604401502952
Antonia,Germany,276,73.0,88.0,0.006747948776934284
Ben,Germany,276,18.0,143.0,0.010965416762518212
Benedikt,Germany,276,94.0,67.0,0.005137642818802239
Bernd,Germany,276,140.0,21.0,0.001610305958132045
Birgit,Germany,276,137.0,24.0,0.001840349666436623
Bruno,Germany,276,86.0,75.0,0.005751092707614446
Carla,Germany,276,97.0,64.0,0.004907599110497661
Charlotte,Germany,276,29.0,132.0,0.010121923165401427
Christian,Germany,276,100.0,61.0,0.004677555402193083
Christina,Germany,276,161.0,0.0,0.0
Christoph,Germany,276,122.0,39.0,0.0029905682079595123
Clara,Germany,276,27.0,134.0,0.010275285637604478
Claudia,Germany,276,135.0,26.0,0.0019937121386396747
Clemens,Germany,276,92.0,69.0,0.005291005291005291
Constantin,Germany,276,78.0,83.0,0.0063645425964266545
Daniel,Germany,276,106.0,55.0,0.004217467985583928
Daniela,Germany,276,159.0,2.0,0.0001533624722030519
David,Germany,276,38.0,123.0,0.009431792040487693
Dieter,Germany,276,134.0,27.0,0.002070393374741201
Elias,Germany,276,20.0,141.0,0.01081205429031516
Elisa,Germany,276,99.0,62.0,0.004754236638294609
Elisabeth,Germany,276,75.0,86.0,0.006594586304731232
Ella,Germany,276,43.0,118.0,0.009048385859980064
Emil,Germany,276,48.0,113.0,0.008664979679472433
Emilia,Germany,276,31.0,130.0,0.009968560693198375
Emma,Germany,276,3.0,158.0,0.012115635304041101
Erich,Germany,276,154.0,7.0,0.0005367686527106817
Erna,Germany,276,109.0,52.0,0.0039874242772793495
Eva,Germany,276,119.0,42.0,0.00322061191626409
Fabian,Germany,276,60.0,101.0,0.0077448048462541216
Felix,Germany,276,2.0,159.0,0.012192316540142627
Finn,Germany,276,14.0,147.0,0.011272141706924315
Florian,Germany,276,98.0,63.0,0.004830917874396135
Franziska,Germany,276,63.0,98.0,0.007514761137949544
Frida,Germany,276,113.0,48.0,0.003680699332873246
Frieda,Germany,276,37.0,124.0,0.009508473276589218
Friedrich,Germany,276,80.0,81.0,0.006211180124223602
Gabriel,Germany,276,72.0,89.0,0.00682463001303581
Georg,Germany,276,120.0,41.0,0.0031439306801625644
Gerhard,Germany,276,152.0,9.0,0.0006901311249137336
Greta,Germany,276,41.0,120.0,0.009201748332183115
Gustav,Germany,276,90.0,71.0,0.005444367763208343
GÃ¼nter,Germany,276,146.0,15.0,0.0011502185415228894
Hanna,Germany,276,111.0,50.0,0.003834061805076298
Hannah,Germany,276,1.0,160.0,0.012268997776244153
Hans,Germany,276,132.0,29.0,0.0022237558469442526
Heike,Germany,276,149.0,12.0,0.0009201748332183115
Heinz,Germany,276,156.0,5.0,0.00038340618050762977
Helena,Germany,276,55.0,106.0,0.00812821102676175
Helene,Germany,276,89.0,72.0,0.005521048999309869
Helmut,Germany,276,150.0,11.0,0.0008434935971167856
Henriette,Germany,276,83.0,78.0,0.005981136415919025
Henry,Germany,276,24.0,137.0,0.010505329345909056
Horst,Germany,276,142.0,19.0,0.0014569434859289933
Ida,Germany,276,39.0,122.0,0.009355110804386167
Isabella,Germany,276,69.0,92.0,0.007054673721340388
Jakob,Germany,276,36.0,125.0,0.009585154512690744
Jasmin,Germany,276,123.0,38.0,0.0029138869718579865
Johanna,Germany,276,33.0,128.0,0.009815198220995322
Johannes,Germany,276,114.0,47.0,0.00360401809677172
Jonas,Germany,276,10.0,151.0,0.01157886665133042
Jonathan,Germany,276,50.0,111.0,0.008511617207269381
Josephine,Germany,276,79.0,82.0,0.006287861360325129
Julia,Germany,276,21.0,140.0,0.010735373054213635
Julian,Germany,276,74.0,87.0,0.006671267540832759
JÃ¼rgen,Germany,276,130.0,31.0,0.0023771183191473046
Karin,Germany,276,147.0,14.0,0.0010735373054213634
Karl,Germany,276,32.0,129.0,0.00989187945709685
Katharina,Germany,276,61.0,100.0,0.007668123610152596
Klara,Germany,276,53.0,108.0,0.008281573498964804
Klaus,Germany,276,126.0,35.0,0.0026838432635534087
Kurt,Germany,276,160.0,1.0,7.668123610152595e-05
Lara,Germany,276,115.0,46.0,0.003527336860670194
Laura,Germany,276,15.0,146.0,0.01119546047082279
Lea,Germany,276,17.0,144.0,0.011042097998619738
Lena,Germany,276,13.0,148.0,0.011348822943025841
Leon,Germany,276,6.0,155.0,0.011885591595736524
Leonard,Germany,276,46.0,115.0,0.008818342151675485
Lina,Germany,276,25.0,136.0,0.01042864810980753
Lisa,Germany,276,23.0,138.0,0.010582010582010581
Lotte,Germany,276,105.0,56.0,0.0042941492216854536
Louis,Germany,276,22.0,139.0,0.010658691818112107
Ludwig,Germany,276,84.0,77.0,0.005904455179817499
Luise,Germany,276,91.0,70.0,0.005367686527106817
Lukas,Germany,276,8.0,153.0,0.011732229123533472
Magdalena,Germany,276,77.0,84.0,0.00644122383252818
Maja,Germany,276,51.0,110.0,0.008434935971167856
Manfred,Germany,276,148.0,13.0,0.0009968560693198374
Marie,Germany,276,9.0,152.0,0.011655547887431946
Markus,Germany,276,124.0,37.0,0.0028372057357564603
Marlene,Germany,276,59.0,102.0,0.007821486082355647
Martha,Germany,276,93.0,68.0,0.005214324054903765
Martin,Germany,276,112.0,49.0,0.003757380568974772
Martina,Germany,276,141.0,20.0,0.001533624722030519
Mathilda,Germany,276,45.0,116.0,0.00889502338777701
Matteo,Germany,276,68.0,93.0,0.007131354957441914
Matthias,Germany,276,116.0,45.0,0.003450655624568668
Max,Germany,276,0.0,161.0,0.012345679012345678
Maximilian,Germany,276,44.0,117.0,0.008971704623878536
Melanie,Germany,276,125.0,36.0,0.0027605244996549345
Mia,Germany,276,5.0,156.0,0.01196227283183805
Michael,Germany,276,102.0,59.0,0.004524192929990032
Mila,Germany,276,101.0,60.0,0.004600874166091558
Monika,Germany,276,133.0,28.0,0.0021470746108427268
Moritz,Germany,276,34.0,127.0,0.009738516984893796
Nadine,Germany,276,155.0,6.0,0.00046008741660915573
Nicole,Germany,276,145.0,16.0,0.0012268997776244152
Niklas,Germany,276,58.0,103.0,0.007898167318457173
Nina,Germany,276,117.0,44.0,0.003373974388467142
Noah,Germany,276,16.0,145.0,0.011118779234721264
Nora,Germany,276,49.0,112.0,0.008588298443370907
Oskar,Germany,276,30.0,131.0,0.0100452419292999
Otto,Germany,276,88.0,73.0,0.005597730235411395
Paul,Germany,276,4.0,157.0,0.012038954067939575
Paula,Germany,276,47.0,114.0,0.008741660915573959
Pauline,Germany,276,85.0,76.0,0.005827773943715973
Peter,Germany,276,118.0,43.0,0.003297293152365616
Petra,Germany,276,129.0,32.0,0.0024537995552488304
Philipp,Germany,276,54.0,107.0,0.008204892262863278
Pia,Germany,276,57.0,104.0,0.007974848554558699
Rafael,Germany,276,70.0,91.0,0.006977992485238862
Rainer,Germany,276,136.0,25.0,0.001917030902538149
Raphael,Germany,276,96.0,65.0,0.0049842803465991875
Rosalie,Germany,276,81.0,80.0,0.006134498888122076
Sabine,Germany,276,127.0,34.0,0.0026071620274518825
Samuel,Germany,276,52.0,109.0,0.00835825473506633
Sarah,Germany,276,19.0,142.0,0.010888735526416686
Sebastian,Germany,276,56.0,105.0,0.008051529790660225
Silke,Germany,276,151.0,10.0,0.0007668123610152595
Simon,Germany,276,40.0,121.0,0.009278429568284641
Sophia,Germany,276,67.0,94.0,0.00720803619354344
Sophie,Germany,276,7.0,154.0,0.011808910359634998
Stefan,Germany,276,110.0,51.0,0.003910743041177824
Stefanie,Germany,276,143.0,18.0,0.0013802622498274672
Stella,Germany,276,103.0,58.0,0.004447511693888505
Susanne,Germany,276,139.0,22.0,0.001686987194233571
Tanja,Germany,276,157.0,4.0,0.0003067249444061038
Thea,Germany,276,95.0,66.0,0.005060961582700713
Theo,Germany,276,26.0,135.0,0.010351966873706004
Theresa,Germany,276,65.0,96.0,0.007361398665746492
Thomas,Germany,276,104.0,57.0,0.004370830457786979
Tim,Germany,276,12.0,149.0,0.011425504179127367
Tobias,Germany,276,66.0,95.0,0.007284717429644966
Uwe,Germany,276,138.0,23.0,0.001763668430335097
Valentin,Germany,276,76.0,85.0,0.006517905068629706
Victoria,Germany,276,71.0,90.0,0.006901311249137336
Vincent,Germany,276,64.0,97.0,0.0074380799018480175
Walter,Germany,276,158.0,3.0,0.00023004370830457787
Werner,Germany,276,144.0,17.0,0.0013035810137259412
Wilhelm,Germany,276,82.0,79.0,0.0060578176520205505
Wolfgang,Germany,276,128.0,33.0,0.0025304807913503567
Alexander,Gibraltar,292,26.0,31.0,0.018753781004234724
Amanda,Gibraltar,292,41.0,16.0,0.009679370840895343
Ana,Gibraltar,292,15.0,42.0,0.025408348457350273
Andrew,Gibraltar,292,18.0,39.0,0.023593466424682397
Anthony,Gibraltar,292,44.0,13.0,0.007864488808227465
Benjamin,Gibraltar,292,20.0,37.0,0.02238354506957048
Carmen,Gibraltar,292,13.0,44.0,0.02661826981246219
Catherine,Gibraltar,292,45.0,12.0,0.007259528130671506
Charles,Gibraltar,292,38.0,19.0,0.011494252873563218
Charlotte,Gibraltar,292,51.0,6.0,0.003629764065335753
Christopher,Gibraltar,292,16.0,41.0,0.024803387779794312
Claire,Gibraltar,292,57.0,0.0,0.0
Daniel,Gibraltar,292,2.0,55.0,0.03327283726557774
David,Gibraltar,292,12.0,45.0,0.02722323049001815
Edward,Gibraltar,292,42.0,15.0,0.009074410163339383
Elena,Gibraltar,292,19.0,38.0,0.022988505747126436
Emily,Gibraltar,292,49.0,8.0,0.004839685420447671
Emma,Gibraltar,292,5.0,52.0,0.03145795523290986
Gabriela,Gibraltar,292,23.0,34.0,0.0205686630369026
George,Gibraltar,292,40.0,17.0,0.0102843315184513
Grace,Gibraltar,292,53.0,4.0,0.0024198427102238356
Hannah,Gibraltar,292,35.0,22.0,0.013309134906231096
Isabella,Gibraltar,292,3.0,54.0,0.032667876588021776
James,Gibraltar,292,4.0,53.0,0.03206291591046582
Jennifer,Gibraltar,292,47.0,10.0,0.006049606775559589
Jessica,Gibraltar,292,31.0,26.0,0.01572897761645493
John,Gibraltar,292,34.0,23.0,0.013914095583787053
Joseph,Gibraltar,292,32.0,25.0,0.015124016938898971
Joshua,Gibraltar,292,6.0,51.0,0.030852994555353903
Laura,Gibraltar,292,21.0,36.0,0.021778584392014518
Liam,Gibraltar,292,0.0,57.0,0.034482758620689655
Lucia,Gibraltar,292,11.0,46.0,0.027828191167574106
Maria,Gibraltar,292,17.0,40.0,0.024198427102238355
Mark,Gibraltar,292,46.0,11.0,0.006654567453115548
Matthew,Gibraltar,292,10.0,47.0,0.028433151845130067
Melissa,Gibraltar,292,55.0,2.0,0.0012099213551119178
Mia,Gibraltar,292,9.0,48.0,0.029038112522686024
Michael,Gibraltar,292,14.0,43.0,0.02601330913490623
Michelle,Gibraltar,292,43.0,14.0,0.008469449485783424
Natalie,Gibraltar,292,39.0,18.0,0.010889292196007259
Nathan,Gibraltar,292,24.0,33.0,0.019963702359346643
Nicole,Gibraltar,292,25.0,32.0,0.019358741681790685
Olivia,Gibraltar,292,7.0,50.0,0.030248033877797943
Paul,Gibraltar,292,48.0,9.0,0.0054446460980036296
Peter,Gibraltar,292,50.0,7.0,0.004234724742891712
Philip,Gibraltar,292,54.0,3.0,0.0018148820326678765
Rachel,Gibraltar,292,33.0,24.0,0.014519056261343012
Rebecca,Gibraltar,292,27.0,30.0,0.018148820326678767
Richard,Gibraltar,292,56.0,1.0,0.0006049606775559589
Robert,Gibraltar,292,36.0,21.0,0.012704174228675136
Ryan,Gibraltar,292,8.0,49.0,0.029643073200241985
Samuel,Gibraltar,292,22.0,35.0,0.02117362371445856
Sarah,Gibraltar,292,29.0,28.0,0.01693889897156685
Sofia,Gibraltar,292,1.0,56.0,0.0338777979431337
Stephen,Gibraltar,292,52.0,5.0,0.0030248033877797943
Thomas,Gibraltar,292,28.0,29.0,0.017543859649122806
Victoria,Gibraltar,292,37.0,20.0,0.012099213551119177
William,Gibraltar,292,30.0,27.0,0.016333938294010888
Achilleas,Greece,300,92.0,41.0,0.004617637121297443
Agapi,Greece,300,89.0,44.0,0.004955513008221646
Aikaterini,Greece,300,43.0,90.0,0.010136276607726095
Alexandros,Greece,300,20.0,113.0,0.01272665840747832
Alexis,Greece,300,110.0,23.0,0.002590381799752224
Anastasia,Greece,300,17.0,116.0,0.013064534294402522
Andreas,Greece,300,12.0,121.0,0.013627660772609528
Angeliki,Greece,300,25.0,108.0,0.012163531929271314
Angelos,Greece,300,82.0,51.0,0.005743890077711454
Anna,Greece,300,9.0,124.0,0.013965536659533732
Antonis,Greece,300,30.0,103.0,0.011600405451064309
Apostolos,Greece,300,40.0,93.0,0.010474152494650299
Ariadni,Greece,300,73.0,60.0,0.006757517738484063
Aris,Greece,300,132.0,1.0,0.00011262529564140106
Aristidis,Greece,300,58.0,75.0,0.008446897173105079
Athina,Greece,300,49.0,84.0,0.009460524833877689
Chara,Greece,300,91.0,42.0,0.004730262416938844
Christoforos,Greece,300,76.0,57.0,0.00641964185155986
Christos,Greece,300,14.0,119.0,0.013402410181326726
Chrysanthi,Greece,300,51.0,82.0,0.009235274242594887
Chrysoula,Greece,300,23.0,110.0,0.012388782520554116
Dafni,Greece,300,69.0,64.0,0.007208018921049668
Danae,Greece,300,81.0,52.0,0.005856515373352855
Demos,Greece,300,128.0,5.0,0.0005631264782070053
Despina,Greece,300,13.0,120.0,0.013515035476968126
Dimitra,Greece,300,31.0,102.0,0.011487780155422908
Dimitrios,Greece,300,78.0,55.0,0.006194391260277058
Dimitris,Greece,300,0.0,133.0,0.01497916432030634
Dionysis,Greece,300,56.0,77.0,0.008672147764387881
Dora,Greece,300,105.0,28.0,0.0031535082779592296
Efthymia,Greece,300,39.0,94.0,0.010586777790291699
Eleftheria,Greece,300,65.0,68.0,0.007658520103615272
Eleni,Greece,300,3.0,130.0,0.014641288433382138
Elina,Greece,300,123.0,10.0,0.0011262529564140106
Elpida,Greece,300,83.0,50.0,0.005631264782070053
Evangelia,Greece,300,35.0,98.0,0.011037278972857304
Evgenia,Greece,300,57.0,76.0,0.00855952246874648
Evi,Greece,300,97.0,36.0,0.004054510643090438
Fani,Greece,300,111.0,22.0,0.002477756504110823
Filippos,Greece,300,60.0,73.0,0.008221646581822277
Fotini,Greece,300,19.0,114.0,0.01283928370311972
Fotis,Greece,300,88.0,45.0,0.005068138303863047
Georgia,Greece,300,61.0,72.0,0.008109021286180877
Georgios,Greece,300,32.0,101.0,0.011375154859781507
Giannis,Greece,300,46.0,87.0,0.009798400720801893
Giorgios,Greece,300,124.0,9.0,0.0010136276607726096
Giorgos,Greece,300,4.0,129.0,0.014528663137740736
Grigoris,Greece,300,68.0,65.0,0.007320644216691069
Haris,Greece,300,108.0,25.0,0.0028156323910350266
Ilias,Greece,300,54.0,79.0,0.008897398355670683
Ioanna,Greece,300,15.0,118.0,0.013289784885685324
Ioannis,Greece,300,26.0,107.0,0.012050906633629913
Irini,Greece,300,41.0,92.0,0.010361527199008897
Ismini,Greece,300,85.0,48.0,0.005406014190787251
Joanna,Greece,300,133.0,0.0,0.0
Kalliopi,Greece,300,37.0,96.0,0.010812028381574502
Katerina,Greece,300,5.0,128.0,0.014416037842099336
Kiki,Greece,300,99.0,34.0,0.003829260051807636
Konstantina,Greece,300,29.0,104.0,0.01171303074670571
Konstantinos,Greece,300,122.0,11.0,0.0012388782520554116
Kosmas,Greece,300,100.0,33.0,0.003716634756166235
Kostas,Greece,300,6.0,127.0,0.014303412546457934
Kyriakos,Greece,300,80.0,53.0,0.005969140668994256
Lambros,Greece,300,86.0,47.0,0.005293388895145849
Lefteris,Greece,300,42.0,91.0,0.010248901903367497
Lena,Greece,300,101.0,32.0,0.003604009460524834
Leonidas,Greece,300,70.0,63.0,0.007095393625408267
Litsa,Greece,300,113.0,20.0,0.002252505912828021
Loukas,Greece,300,118.0,15.0,0.0016893794346210158
Lydia,Greece,300,77.0,56.0,0.006307016555918459
Makis,Greece,300,64.0,69.0,0.007771145399256673
Manolis,Greece,300,34.0,99.0,0.011149904268498705
Margarita,Greece,300,55.0,78.0,0.008784773060029283
Maria,Greece,300,1.0,132.0,0.01486653902466494
Marika,Greece,300,95.0,38.0,0.00427976123437324
Marios,Greece,300,74.0,59.0,0.006644892442842662
Melina,Greece,300,71.0,62.0,0.006982768329766866
Michalis,Greece,300,16.0,117.0,0.013177159590043924
Minas,Greece,300,126.0,7.0,0.0007883770694898074
Nefeli,Greece,300,109.0,24.0,0.0027030070953936256
Nektarios,Greece,300,90.0,43.0,0.004842887712580245
Niki,Greece,300,67.0,66.0,0.00743326951233247
Nikiforos,Greece,300,116.0,17.0,0.001914630025903818
Nikolaos,Greece,300,52.0,81.0,0.009122648946953485
Nikos,Greece,300,2.0,131.0,0.014753913729023538
Odysseas,Greece,300,94.0,39.0,0.004392386530014641
Olga,Greece,300,79.0,54.0,0.006081765964635657
Panagiota,Greece,300,33.0,100.0,0.011262529564140106
Panagiotis,Greece,300,10.0,123.0,0.01385291136389233
Pantelis,Greece,300,98.0,35.0,0.003941885347449037
Paraskevi,Greece,300,27.0,106.0,0.011938281337988512
Pavlos,Greece,300,50.0,83.0,0.009347899538236289
Penelope,Greece,300,75.0,58.0,0.006532267147201261
Petros,Greece,300,22.0,111.0,0.012501407816195518
Polyxeni,Greece,300,53.0,80.0,0.009010023651312085
Popi,Greece,300,125.0,8.0,0.0009010023651312085
Prokopis,Greece,300,114.0,19.0,0.00213988061718662
Rania,Greece,300,121.0,12.0,0.0013515035476968128
Rea,Greece,300,103.0,30.0,0.0033787588692420316
Roula,Greece,300,93.0,40.0,0.004505011825656042
Sakis,Greece,300,72.0,61.0,0.006870143034125464
Savvas,Greece,300,106.0,27.0,0.0030408829823178286
Simos,Greece,300,130.0,3.0,0.0003378758869242032
Sofia,Greece,300,7.0,126.0,0.014190787250816534
Sophia,Greece,300,59.0,74.0,0.008334271877463679
Sotiris,Greece,300,38.0,95.0,0.0106994030859331
Soula,Greece,300,119.0,14.0,0.0015767541389796148
Spyros,Greece,300,24.0,109.0,0.012276157224912715
Stavros,Greece,300,18.0,115.0,0.012951908998761122
Stefanos,Greece,300,96.0,37.0,0.004167135938731839
Stelios,Greece,300,66.0,67.0,0.007545894807973871
Stratos,Greece,300,44.0,89.0,0.010023651312084695
Styliani,Greece,300,45.0,88.0,0.009911026016443293
Takis,Greece,300,48.0,85.0,0.00957315012951909
Tasos,Greece,300,102.0,31.0,0.003491384164883433
Thanasis,Greece,300,36.0,97.0,0.010924653677215903
Thanos,Greece,300,62.0,71.0,0.007996395990539475
Themis,Greece,300,120.0,13.0,0.0014641288433382138
Theodora,Greece,300,21.0,112.0,0.012614033111836918
